Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::full,";
;
;
;
;
",,58.56,221.2,0,2.44025,0,0
empty_tensor,,,42.61,42.61,0,0,0,0
aten::fill_,"1,6;
",,102.64,120.03,0,2.44025,0,0
aclnnInplaceFillScalar,,,17.39,17.39,2.44025,2.44025,0,0
aten::zeros_like,"1,6;
;
;
;
;
",,26.43,94.12,0,1.6,0,0
aten::empty_like,"1,6;
;
;
;
;
",,24.16,44.4,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,15.31,20.24,0,0,0,0
empty_tensor,,,4.93,4.93,0,0,0,0
aten::zero_,"1,6",,20.9,23.29,0,1.6,0,0
aclnnInplaceZero,,,2.39,2.39,1.6,1.6,0,0
aten::empty,";
;
;
;
;
",,14.63,14.63,0,0,0,0
aten::to,"6;
;
;
;
;
",,6.43,103.67,0,0,0,0
aten::_to_copy,"6;
;
;
;
;
;
",,13.36,97.24,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,5.74,8.4,0,0,0,0
empty_tensor,,,2.66,2.66,0,0,0,0
aten::copy_,"6;
6;
",,75.48,75.48,0,0,0,0
aten::lift_fresh,6,,26.69,26.69,0,0,0,0
aten::detach_,6,,1.65,1.65,0,0,0,0
aten::select,"1,6;
;
",,12.22,33.59,0,0,0,0
aten::as_strided,"1,6;
;
;
",,21.37,21.37,0,0,0,0
aten::copy_,"6;
6;
",,91.87,135.22,0,0.76025,0,0
aclnnInplaceCopy,,,43.35,43.35,0.76025,0.76025,0,0
aten::scalar_tensor,";
;
;
;
",,9.66,39.19,0,1.34,0,0
aten::empty,";
;
;
;
;
",,3.62,9.75,0,0,0,0
empty_tensor,,,6.13,6.13,0,0,0,0
aten::fill_,";
",,14.67,19.78,0,1.34,0,0
aclnnInplaceFillScalar,,,5.11,5.11,1.34,1.34,0,0
aten::select,"1,6;
;
",,3.47,6.49,0,0,0,0
aten::as_strided,"1,6;
;
;
",,3.02,3.02,0,0,0,0
aten::view,";
",,4.41,4.41,0,0,0,0
aten::expand,";
;
",,5.78,8.79,0,0,0,0
aten::as_strided,";
;
;
",,3.01,3.01,0,0,0,0
aten::copy_,"6;
6;
",,18.8,22.55,0,4.22,0,0
aclnnInplaceCopy,,,3.75,3.75,4.22,4.22,0,0
minigpt::prefill_phase,,,149.11,223912.56,0,223462.83025,0,10062.26225
minigpt::prefill_model,,,46887.74,223022.09,0,223002.641,0,10062.26225
aten::to,"1,6;
;
;
;
",,5.14,45.24,0,1.34,0,0
aten::_to_copy,"1,6;
;
;
;
;
;
",,6.31,40.1,0,1.34,0,0
aten::empty_strided,";
;
;
;
;
",,8.18,12.65,0,0,0,0
empty_tensor,,,4.47,4.47,0,0,0,0
aten::copy_,"1,6;
1,6;
",,15.93,21.14,0,1.34,0,0
aclnnInplaceCopy,,,5.21,5.21,1.34,1.34,0,0
aten::sum,"1,6;
;
;
",,20.7,28.91,0,2.9,0,0
empty_tensor,,,5.36,5.36,0,0,0,0
aclnnReduceSum,,,2.85,2.85,2.9,2.9,0,0
aten::le,"1;
",,15.13,20.47,0,2.9,0,0
empty_tensor,,,3.19,3.19,0,0,0,0
aclnnLeScalar,,,2.15,2.15,2.9,2.9,0,0
aten::any,1,,17.35,23.31,0,1.68,0,0
empty_tensor,,,3.37,3.37,0,0,0,0
aclnnAny,,,2.59,2.59,1.68,1.68,0,0
aten::is_nonzero,,,26.1,111.22,0,0,0,0
aten::item,,,6.73,85.12,0,0,0,0
aten::_local_scalar_dense,,,78.39,78.39,0,0,0,0
aten::arange,";
;
;
;
",,20.24,32.72,0,7.70025,0,0
empty_tensor,,,5.81,5.81,0,0,0,0
aclnnArange,,,6.67,6.67,7.70025,7.70025,0,0
aten::expand_as,"6;
1,6",,4.84,14.5,0,0,0,0
aten::expand,"6;
;
",,5.18,9.66,0,0,0,0
aten::as_strided,"6;
;
;
",,4.48,4.48,0,0,0,0
aten::to,"1,6;
;
;
;
",,2.2,2.2,0,0,0,0
aten::bitwise_not,"1,6",,33.75,43.47,0,1.42,0,0
empty_tensor,,,5.08,5.08,0,0,0,0
aclnnBitwiseNot,,,4.64,4.64,1.42,1.42,0,0
aten::masked_fill,"1,6;
1,6;
",,53.83,171.55,0,99.082,0,0
aten::clone,"1,6;
",,5.35,57.54,0,0.86,0,0
empty_tensor,,,4.23,4.23,0,0,0,0
aten::copy_,"1,6;
1,6;
",,42.51,47.96,0,0.86,0,0
aclnnInplaceCopy,,,5.45,5.45,0.86,0.86,0,0
aten::masked_fill_,"1,6;
1,6;
",,54.69,60.18,0,98.222,0,0
aclnnInplaceMaskedFillScalar,,,5.49,5.49,98.222,98.222,0,0
aten::max,"1,6;
;
",,21.1,30.25,0,3.62,0,0
empty_tensor,,,4.3,4.3,0,0,0,0
empty_tensor,,,2.86,2.86,0,0,0,0
aclnnMaxDim,,,1.99,1.99,3.62,3.62,0,0
aten::lt,"1;
",,12.75,17.53,0,3.04025,0,0
empty_tensor,,,2.56,2.56,0,0,0,0
aclnnLtScalar,,,2.22,2.22,3.04025,3.04025,0,0
aten::any,1,,12.85,20.07,0,1.32,0,0
empty_tensor,,,2.96,2.96,0,0,0,0
aclnnAny,,,4.26,4.26,1.32,1.32,0,0
