Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::as_strided,";
;
;
",,4.61,4.61,0,0,0,0
aten::copy_,"6;
6;
",,20.76,26.34,0,4.66,0,0
aclnnInplaceCopy,,,5.58,5.58,4.66,4.66,0,0
minigpt::prefill_phase,,,212.75,274030.09,0,198737.968,0,10077.7005
minigpt::prefill_model,,,47880.07,273154.62,0,198304.5995,0,10077.7005
aten::to,"1,6;
;
;
;
",,6.65,61.73,0,1.36,0,0
aten::_to_copy,"1,6;
;
;
;
;
;
",,11.38,55.08,0,1.36,0,0
aten::empty_strided,";
;
;
;
;
",,13.39,19.67,0,0,0,0
empty_tensor,,,6.28,6.28,0,0,0,0
aten::copy_,"1,6;
1,6;
",,18.25,24.03,0,1.36,0,0
aclnnInplaceCopy,,,5.78,5.78,1.36,1.36,0,0
aten::sum,"1,6;
;
;
",,21.27,29.88,0,2.78,0,0
empty_tensor,,,4.78,4.78,0,0,0,0
aclnnReduceSum,,,3.83,3.83,2.78,2.78,0,0
aten::le,"1;
",,18.02,23.7,0,2.96,0,0
empty_tensor,,,3.59,3.59,0,0,0,0
aclnnLeScalar,,,2.09,2.09,2.96,2.96,0,0
aten::any,1,,15.99,22.54,0,1.8,0,0
empty_tensor,,,3.41,3.41,0,0,0,0
aclnnAny,,,3.14,3.14,1.8,1.8,0,0
aten::is_nonzero,,,18.5,249.32,0,0,0,0
aten::item,,,6.49,230.82,0,0,0,0
aten::_local_scalar_dense,,,224.33,224.33,0,0,0,0
aten::arange,";
;
;
;
",,27.42,40.83,0,9.24025,0,0
empty_tensor,,,7.5,7.5,0,0,0,0
aclnnArange,,,5.91,5.91,9.24025,9.24025,0,0
aten::expand_as,"6;
1,6",,4.35,15.23,0,0,0,0
aten::expand,"6;
;
",,5.1,10.88,0,0,0,0
aten::as_strided,"6;
;
;
",,5.78,5.78,0,0,0,0
aten::to,"1,6;
;
;
;
",,2.25,2.25,0,0,0,0
aten::bitwise_not,"1,6",,26.96,35.3,0,1.42,0,0
empty_tensor,,,4.17,4.17,0,0,0,0
aclnnBitwiseNot,,,4.17,4.17,1.42,1.42,0,0
aten::masked_fill,"1,6;
1,6;
",,42.63,156.74,0,114.46225,0,0
aten::clone,"1,6;
",,5.28,56.74,0,0.72,0,0
empty_tensor,,,3.89,3.89,0,0,0,0
aten::copy_,"1,6;
1,6;
",,42.83,47.57,0,0.72,0,0
aclnnInplaceCopy,,,4.74,4.74,0.72,0.72,0,0
aten::masked_fill_,"1,6;
1,6;
",,50.65,57.37,0,113.74225,0,0
aclnnInplaceMaskedFillScalar,,,6.72,6.72,113.74225,113.74225,0,0
aten::max,"1,6;
;
",,20.37,30.49,0,3.6000000000000005,0,0
empty_tensor,,,4.77,4.77,0,0,0,0
empty_tensor,,,3.69,3.69,0,0,0,0
aclnnMaxDim,,,1.66,1.66,3.6000000000000005,3.6000000000000005,0,0
aten::lt,"1;
",,12.34,19.83,0,3.16025,0,0
empty_tensor,,,3.32,3.32,0,0,0,0
aclnnLtScalar,,,4.17,4.17,3.16025,3.16025,0,0
aten::any,1,,11.95,16.45,0,1.16,0,0
empty_tensor,,,2.81,2.81,0,0,0,0
aclnnAny,,,1.69,1.69,1.16,1.16,0,0
aten::is_nonzero,,,2.25,165.99,0,0,0,0
aten::item,,,3.03,163.74,0,0,0,0
aten::_local_scalar_dense,,,160.71,160.71,0,0,0,0
aten::to,"1,6;
;
;
;
",,3.63,42.42,0,1.22,0,0
aten::_to_copy,"1,6;
;
;
;
;
;
",,7.73,38.79,0,1.22,0,0
aten::empty_strided,";
;
;
;
;
",,7.47,10.59,0,0,0,0
empty_tensor,,,3.12,3.12,0,0,0,0
aten::copy_,"1,6;
1,6;
",,14.96,20.47,0,1.22,0,0
aclnnInplaceCopy,,,5.51,5.51,1.22,1.22,0,0
aten::sum,"1,6;
;
;
",,16.25,24.53,0,2.04025,0,0
empty_tensor,,,3.97,3.97,0,0,0,0
aclnnReduceSum,,,4.31,4.31,2.04025,2.04025,0,0
aten::max,1,,14.31,21.13,0,1.60025,0,0
empty_tensor,,,3.24,3.24,0,0,0,0
aclnnMax,,,3.58,3.58,1.60025,1.60025,0,0
aten::item,,,1.62,73.94,0,0,0,0
aten::_local_scalar_dense,,,72.32,72.32,0,0,0,0
aten::to,"1,6;
;
;
;
",,3.97,47.65,0,1.4,0,0
aten::_to_copy,"1,6;
;
;
;
;
;
",,6.47,43.68,0,1.4,0,0
aten::empty_strided,";
;
;
;
;
",,7.9,11.7,0,0,0,0
empty_tensor,,,3.8,3.8,0,0,0,0
aten::copy_,"1,6;
1,6;
",,18.83,25.51,0,1.4,0,0
aclnnInplaceCopy,,,6.68,6.68,1.4,1.4,0,0
aten::sum,"1,6;
;
;
",,6.28,27.53,0,1.92025,0,0
aten::sum,"1,6;
;
;
",,13.89,21.25,0,1.92025,0,0
empty_tensor,,,3.47,3.47,0,0,0,0
aclnnReduceSum,,,3.89,3.89,1.92025,1.92025,0,0
aten::le,"1;
",,9.35,15.5,0,2.40025,0,0
empty_tensor,,,2.56,2.56,0,0,0,0
aclnnLeScalar,,,3.59,3.59,2.40025,2.40025,0,0
aten::any,1,,11.85,18.81,0,1.28,0,0
empty_tensor,,,3.09,3.09,0,0,0,0
aclnnAny,,,3.87,3.87,1.28,1.28,0,0
aten::is_nonzero,,,2.09,49.05,0,0,0,0
aten::item,,,2.86,46.96,0,0,0,0
aten::_local_scalar_dense,,,44.1,44.1,0,0,0,0
aten::max,1,,12.99,21.15,0,1.46,0,0
empty_tensor,,,3.83,3.83,0,0,0,0
aclnnMax,,,4.33,4.33,1.46,1.46,0,0
aten::item,,,1.54,44.8,0,0,0,0
aten::_local_scalar_dense,,,43.26,43.26,0,0,0,0
aten::arange,";
;
;
;
",,13.51,21.41,0,4.06,0,0
empty_tensor,,,3.6,3.6,0,0,0,0
aclnnArange,,,4.3,4.3,4.06,4.06,0,0
aten::slice,"1;
;
;
;
",,5.76,10.17,0,0,0,0
aten::as_strided,"1;
;
;
",,4.41,4.41,0,0,0,0
aten::zero_,1,,11.88,15.64,0,1.42,0,0
aclnnInplaceZero,,,3.76,3.76,1.42,1.42,0,0
aten::to,"1,6;
;
;
;
",,2.38,28.32,0,1.18,0,0
aten::_to_copy,"1,6;
;
;
;
;
;
",,4.66,25.94,0,1.18,0,0
aten::empty_strided,";
;
;
;
;
",,5.43,7.37,0,0,0,0
empty_tensor,,,1.94,1.94,0,0,0,0
aten::copy_,"1,6;
1,6;
",,10.21,13.91,0,1.18,0,0
aclnnInplaceCopy,,,3.7,3.7,1.18,1.18,0,0
aten::cumsum,"1,6;
;
",,4.58,73.5,0,60.64125,0,0
aten::cumsum,"1,6;
;
",,61.39,68.92,0,60.64125,0,0
empty_tensor,,,3.19,3.19,0,0,0,0
aclnnCumsum,,,4.34,4.34,60.64125,60.64125,0,0
aten::sub,"1,6;
;
",,21.94,34.42,0,2.88,0,0
empty_tensor,,,3.46,3.46,0,0,0,0
aten::item,,,1.21,5.48,0,0,0,0
aten::_local_scalar_dense,,,4.27,4.27,0,0,0,0
aclnnSubs,,,3.54,3.54,2.88,2.88,0,0
aten::clamp_min,"1,6;
",,15.81,23.09,0,4.94025,0,0
empty_tensor,,,3.62,3.62,0,0,0,0
aclnnClampMin,,,3.66,3.66,4.94025,4.94025,0,0
aten::lt,"1,6;
",,10.0,17.92,0,2.86,0,0
empty_tensor,,,3.14,3.14,0,0,0,0
aclnnLtScalar,,,4.78,4.78,2.86,2.86,0,0
aten::any,"1,6",,14.33,22.06,0,3.12,0,0
empty_tensor,,,4.22,4.22,0,0,0,0
aclnnAny,,,3.51,3.51,3.12,3.12,0,0
aten::is_nonzero,,,1.88,63.43,0,0,0,0
aten::item,,,1.57,61.55,0,0,0,0
aten::_local_scalar_dense,,,59.98,59.98,0,0,0,0
aten::ge,"1,6;
",,14.5,23.23,0,3.16,0,0
empty_tensor,,,3.85,3.85,0,0,0,0
aclnnGeScalar,,,4.88,4.88,3.16,3.16,0,0
aten::any,"1,6",,10.49,15.25,0,2.34,0,0
empty_tensor,,,3.15,3.15,0,0,0,0
aclnnAny,,,1.61,1.61,2.34,2.34,0,0
aten::is_nonzero,,,1.41,42.79,0,0,0,0
aten::item,,,1.55,41.38,0,0,0,0
aten::_local_scalar_dense,,,39.83,39.83,0,0,0,0
aten::ge,"1,6;
",,11.62,19.53,0,2.46,0,0
empty_tensor,,,3.12,3.12,0,0,0,0
aclnnGeScalar,,,4.79,4.79,2.46,2.46,0,0
aten::lt,"1,6;
",,12.2,18.66,0,2.48,0,0
empty_tensor,,,3.46,3.46,0,0,0,0
aclnnLtScalar,,,3.0,3.0,2.48,2.48,0,0
aten::__and__,"1,6;
1,6",,5.25,48.9,0,1.56,0,0
aten::bitwise_and,"1,6;
1,6",,35.4,43.65,0,1.56,0,0
empty_tensor,,,4.0,4.0,0,0,0,0
aclnnBitwiseAndTensor,,,4.25,4.25,1.56,1.56,0,0
aten::sub,"1,6;
;
",,11.98,18.92,0,2.26,0,0
empty_tensor,,,3.29,3.29,0,0,0,0
aten::item,,,0.78,2.03,0,0,0,0
aten::_local_scalar_dense,,,1.25,1.25,0,0,0,0
aclnnSubs,,,1.62,1.62,2.26,2.26,0,0
aten::bitwise_not,"1,6",,10.82,16.18,0,1.24,0,0
empty_tensor,,,3.13,3.13,0,0,0,0
aclnnBitwiseNot,,,2.23,2.23,1.24,1.24,0,0
aten::masked_fill,"1,6;
1,6;
",,4.42,79.58,0,73.5215,0,0
aten::clone,"1,6;
",,3.7,44.43,0,0.76,0,0
empty_tensor,,,3.53,3.53,0,0,0,0
aten::copy_,"1,6;
1,6;
",,31.66,37.2,0,0.76,0,0
aclnnInplaceCopy,,,5.54,5.54,0.76,0.76,0,0
aten::masked_fill_,"1,6;
1,6;
",,26.78,30.73,0,72.7615,0,0
aclnnInplaceMaskedFillScalar,,,3.95,3.95,72.7615,72.7615,0,0
aten::embedding,"18992,5120;
1,6;
;
;
",,17.79,26.11,0,3.48,0,0
empty_tensor,,,4.72,4.72,0,0,0,0
aclnnEmbedding,,,3.6,3.6,3.48,3.48,0,0
aten::unsqueeze,"1,6;
",,5.94,10.14,0,0,0,0
aten::as_strided,"1,6;
;
;
",,4.2,4.2,0,0,0,0
aten::bitwise_not,"1,6,1",,10.48,17.95,0,1.3,0,0
empty_tensor,,,3.25,3.25,0,0,0,0
aclnnBitwiseNot,,,4.22,4.22,1.3,1.3,0,0
aten::masked_fill,"1,6,5120;
1,6,1;
",,7.18,62.63,0,15.36025,0,0
aten::expand,"1,6,1;
;
",,3.27,6.26,0,0,0,0
aten::as_strided,"1,6,1;
;
;
",,2.99,2.99,0,0,0,0
aten::expand,"1,6,5120;
;
",,2.56,4.79,0,0,0,0
aten::as_strided,"1,6,5120;
;
;
",,2.23,2.23,0,0,0,0
aten::clone,"1,6,5120;
",,2.27,33.13,0,0.64,0,0
empty_tensor,,,4.42,4.42,0,0,0,0
aten::copy_,"1,6,5120;
1,6,5120;
",,22.1,26.44,0,0.64,0,0
aclnnInplaceCopy,,,4.34,4.34,0.64,0.64,0,0
aten::masked_fill_,"1,6,5120;
1,6,1;
",,9.43,11.27,0,14.72025,0,0
aclnnInplaceMaskedFillScalar,,,1.84,1.84,14.72025,14.72025,0,0
c10d::allreduce_,";
;
;
;
;
",,89.05,112.91,0,4068.9809999999998,0,0
record_event,,,9.04,9.04,0.02,0.02,0,0
wait_event,,,3.01,3.01,0.02,0.02,0,0
HcclAllreduce,"1,6,5120",,5.26,7.15,0,4068.901,0,0
HcclAllreduce,,,1.89,1.89,4068.901,4068.901,0,0
record_event,,,2.69,2.69,0.02,0.02,0,0
record_event,,,1.97,1.97,0.02,0.02,0,0
wait_event,,,2.34,2.34,3423.18825,3423.18825,0,0
destroy_event,,,2.0,2.0,0,0,0,0
aten::to,"64;
;
;
;
",,2.3,2.3,0,0,0,0
aten::to,"1,6;
;
;
;
",,1.98,39.77,0,1.50025,0,0
aten::_to_copy,"1,6;
;
;
;
;
;
",,6.42,37.79,0,1.50025,0,0
aten::empty_strided,";
;
;
;
;
",,7.1,10.77,0,0,0,0
empty_tensor,,,3.67,3.67,0,0,0,0
aten::copy_,"1,6;
1,6;
",,18.16,20.6,0,1.50025,0,0
aclnnInplaceCopy,,,2.44,2.44,1.50025,1.50025,0,0
aten::einsum,";
;
",,21.4,75.8,0,6.12,0,0
aten::unsqueeze,"64;
",,8.69,12.35,0,0,0,0
aten::as_strided,"64;
;
;
",,3.66,3.66,0,0,0,0
aten::unsqueeze,"64,1;
",,2.76,5.33,0,0,0,0
aten::as_strided,"64,1;
;
;
",,2.57,2.57,0,0,0,0
aten::permute,"64,1,1;
",,4.3,6.14,0,0,0,0
aten::as_strided,"64,1,1;
;
;
",,1.84,1.84,0,0,0,0
aten::unsqueeze,"1,6;
",,1.25,3.43,0,0,0,0
aten::as_strided,"1,6;
;
;
",,2.18,2.18,0,0,0,0
aten::permute,"1,6,1;
",,1.22,3.07,0,0,0,0
aten::as_strided,"1,6,1;
;
;
",,1.85,1.85,0,0,0,0
aten::mul,"1,1,64;
1,6,1",,17.35,24.08,0,6.12,0,0
empty_tensor,,,4.81,4.81,0,0,0,0
aclnnMul,,,1.92,1.92,6.12,6.12,0,0
aten::cat,";
",,17.82,23.59,0,4.46,0,0
empty_tensor,,,3.63,3.63,0,0,0,0
aclnnCat,,,2.14,2.14,4.46,4.46,0,0
aten::cos,"1,6,128",,11.32,16.17,0,2.74,0,0
empty_tensor,,,3.39,3.39,0,0,0,0
aclnnCos,,,1.46,1.46,2.74,2.74,0,0
aten::sin,"1,6,128",,12.08,18.31,0,2.38,0,0
empty_tensor,,,4.53,4.53,0,0,0,0
aclnnSin,,,1.7,1.7,2.38,2.38,0,0
aten::to,"1,6,128;
;
;
;
",,2.86,30.55,0,1.20025,0,0
aten::_to_copy,"1,6,128;
;
;
;
;
;
",,4.61,27.69,0,1.20025,0,0
aten::empty_strided,";
;
;
;
;
",,5.47,7.67,0,0,0,0
empty_tensor,,,2.2,2.2,0,0,0,0
aten::copy_,"1,6,128;
1,6,128;
",,12.33,15.41,0,1.20025,0,0
aclnnInplaceCopy,,,3.08,3.08,1.20025,1.20025,0,0
aten::to,"1,6,128;
;
;
;
",,1.98,22.91,0,1.36,0,0
aten::_to_copy,"1,6,128;
;
;
;
;
;
",,3.8,20.93,0,1.36,0,0
aten::empty_strided,";
;
;
;
;
",,4.9,6.65,0,0,0,0
empty_tensor,,,1.75,1.75,0,0,0,0
aten::copy_,"1,6,128;
1,6,128;
",,8.93,10.48,0,1.36,0,0
aclnnInplaceCopy,,,1.55,1.55,1.36,1.36,0,0
aten::to,"1,6,5120;
;
;
;
",,3.45,24.97,0,5.56,0,0
aten::_to_copy,"1,6,5120;
;
;
;
;
;
",,3.24,21.52,0,5.56,0,0
aten::empty_strided,";
;
;
;
;
",,4.33,6.3,0,0,0,0
empty_tensor,,,1.97,1.97,0,0,0,0
aten::copy_,"1,6,5120;
1,6,5120;
",,9.63,11.98,0,5.56,0,0
aclnnInplaceCopy,,,2.35,2.35,5.56,5.56,0,0
aten::square,"1,6,5120",,3.11,53.79,0,15.44025,0,0
aten::pow,"1,6,5120;
",,4.06,50.68,0,15.44025,0,0
aten::pow,"1,6,5120;
",,19.75,46.62,0,15.44025,0,0
aten::result_type,"1,6,5120;
",,16.56,16.56,0,0,0,0
empty_tensor,,,3.91,3.91,0,0,0,0
aclnnPowTensorScalar,,,6.4,6.4,15.44025,15.44025,0,0
aten::mean,"1,6,5120;
;
;
",,19.64,27.28,0,7.54025,0,0
empty_tensor,,,3.2,3.2,0,0,0,0
aclnnMean,,,4.44,4.44,7.54025,7.54025,0,0
aten::add,"1,6,1;
;
",,17.96,26.1,0,1.46025,0,0
empty_tensor,,,2.99,2.99,0,0,0,0
aten::item,,,1.48,2.96,0,0,0,0
aten::_local_scalar_dense,,,1.48,1.48,0,0,0,0
aclnnAdds,,,2.19,2.19,1.46025,1.46025,0,0
aten::rsqrt,"1,6,1",,2.59,19.03,0,1.22,0,0
aten::rsqrt,"1,6,1",,10.83,16.44,0,1.22,0,0
empty_tensor,,,3.42,3.42,0,0,0,0
aclnnRsqrt,,,2.19,2.19,1.22,1.22,0,0
aten::mul,"1,6,5120;
1,6,1",,10.0,14.88,0,12.7,0,0
empty_tensor,,,3.34,3.34,0,0,0,0
aclnnMul,,,1.54,1.54,12.7,12.7,0,0
aten::to,"1,6,5120;
;
;
;
",,2.79,30.21,0,5.04025,0,0
aten::_to_copy,"1,6,5120;
;
;
;
;
;
",,6.22,27.42,0,5.04025,0,0
aten::empty_strided,";
;
;
;
;
",,4.81,6.45,0,0,0,0
empty_tensor,,,1.64,1.64,0,0,0,0
aten::copy_,"1,6,5120;
1,6,5120;
",,10.89,14.75,0,5.04025,0,0
aclnnInplaceCopy,,,3.86,3.86,5.04025,5.04025,0,0
aten::mul,"5120;
1,6,5120",,14.85,22.68,0,8.76025,0,0
empty_tensor,,,3.63,3.63,0,0,0,0
aclnnMul,,,4.2,4.2,8.76025,8.76025,0,0
aten::linear,"1,6,5120;
1024,5120;
",,9.64,126.05,0,18.02025,0,18.02025
aten::linear,"1,6,5120;
1024,5120;
",,30.05,116.41,0,18.02025,0,18.02025
aten::t,"1024,5120",,5.88,40.16,0,0,0,0
aten::transpose,"1024,5120;
;
",,23.72,34.28,0,0,0,0
aten::as_strided,"1024,5120;
;
;
",,10.56,10.56,0,0,0,0
aten::matmul,"1,6,5120;
5120,1024",,24.95,46.2,0,18.02025,0,18.02025
empty_tensor,,,6.28,6.28,0,0,0,0
aclnnMatmul,,,14.97,14.97,18.02025,18.02025,18.02025,18.02025
aten::view,"1,6,1024;
",,6.02,6.02,0,0,0,0
aten::linear,"1,6,5120;
128,5120;
",,2.96,43.8,0,9.84025,0,9.84025
aten::linear,"1,6,5120;
128,5120;
",,2.81,40.84,0,9.84025,0,9.84025
aten::t,"128,5120",,2.11,13.67,0,0,0,0
aten::transpose,"128,5120;
;
",,7.81,11.56,0,0,0,0
aten::as_strided,"128,5120;
;
;
",,3.75,3.75,0,0,0,0
aten::matmul,"1,6,5120;
5120,128",,13.94,24.36,0,9.84025,0,9.84025
empty_tensor,,,4.82,4.82,0,0,0,0
aclnnMatmul,,,5.6,5.6,9.84025,9.84025,9.84025,9.84025
aten::view,"1,6,128;
",,6.79,6.79,0,0,0,0
aten::linear,"1,6,5120;
128,5120;
",,1.77,36.56,0,9.9,0,9.9
aten::linear,"1,6,5120;
128,5120;
",,2.53,34.79,0,9.9,0,9.9
aten::t,"128,5120",,4.52,9.95,0,0,0,0
aten::transpose,"128,5120;
;
",,2.54,5.43,0,0,0,0
aten::as_strided,"128,5120;
;
;
",,2.89,2.89,0,0,0,0
aten::matmul,"1,6,5120;
5120,128",,11.29,22.31,0,9.9,0,9.9
empty_tensor,,,5.89,5.89,0,0,0,0
aclnnMatmul,,,5.13,5.13,9.9,9.9,9.9,9.9
aten::view,"1,6,128;
",,4.77,4.77,0,0,0,0
aten::to,"1,6,8,128;
;
;
;
",,3.22,34.54,0,1.36025,0,0
aten::_to_copy,"1,6,8,128;
;
;
;
;
;
",,4.95,31.32,0,1.36025,0,0
aten::empty_strided,";
;
;
;
;
",,7.57,9.48,0,0,0,0
empty_tensor,,,1.91,1.91,0,0,0,0
aten::copy_,"1,6,8,128;
1,6,8,128;
",,11.03,16.89,0,1.36025,0,0
aclnnInplaceCopy,,,5.86,5.86,1.36025,1.36025,0,0
aten::square,"1,6,8,128",,1.53,30.94,0,6.82,0,0
aten::pow,"1,6,8,128;
",,2.84,29.41,0,6.82,0,0
aten::pow,"1,6,8,128;
",,13.54,26.57,0,6.82,0,0
aten::result_type,"1,6,8,128;
",,2.18,2.18,0,0,0,0
empty_tensor,,,4.27,4.27,0,0,0,0
aclnnPowTensorScalar,,,6.58,6.58,6.82,6.82,0,0
aten::mean,"1,6,8,128;
;
;
",,16.22,24.89,0,3.94,0,0
empty_tensor,,,4.48,4.48,0,0,0,0
aclnnMean,,,4.19,4.19,3.94,3.94,0,0
aten::add,"1,6,8,1;
;
",,12.8,22.66,0,1.44,0,0
empty_tensor,,,3.94,3.94,0,0,0,0
aten::item,,,1.11,2.76,0,0,0,0
aten::_local_scalar_dense,,,1.65,1.65,0,0,0,0
aclnnAdds,,,3.16,3.16,1.44,1.44,0,0
aten::rsqrt,"1,6,8,1",,1.22,17.64,0,1.3,0,0
aten::rsqrt,"1,6,8,1",,8.65,16.42,0,1.3,0,0
empty_tensor,,,4.32,4.32,0,0,0,0
aclnnRsqrt,,,3.45,3.45,1.3,1.3,0,0
aten::mul,"1,6,8,128;
1,6,8,1",,13.21,25.23,0,5.0,0,0
empty_tensor,,,5.14,5.14,0,0,0,0
aclnnMul,,,6.88,6.88,5.0,5.0,0,0
aten::to,"1,6,8,128;
;
;
;
",,5.74,32.95,0,1.8,0,0
aten::_to_copy,"1,6,8,128;
;
;
;
;
;
",,5.66,27.21,0,1.8,0,0
aten::empty_strided,";
;
;
;
;
",,4.66,6.53,0,0,0,0
empty_tensor,,,1.87,1.87,0,0,0,0
aten::copy_,"1,6,8,128;
1,6,8,128;
",,9.72,15.02,0,1.8,0,0
aclnnInplaceCopy,,,5.3,5.3,1.8,1.8,0,0
aten::mul,"128;
1,6,8,128",,10.3,18.05,0,4.56025,0,0
empty_tensor,,,4.15,4.15,0,0,0,0
aclnnMul,,,3.6,3.6,4.56025,4.56025,0,0
aten::transpose,"1,6,8,128;
;
",,2.67,6.34,0,0,0,0
aten::as_strided,"1,6,8,128;
;
;
",,3.67,3.67,0,0,0,0
aten::to,"1,6,1,128;
;
;
;
",,3.97,28.65,0,1.36,0,0
aten::_to_copy,"1,6,1,128;
;
;
;
;
;
",,4.65,24.68,0,1.36,0,0
aten::empty_strided,";
;
;
;
;
",,4.95,6.74,0,0,0,0
empty_tensor,,,1.79,1.79,0,0,0,0
aten::copy_,"1,6,1,128;
1,6,1,128;
",,9.38,13.29,0,1.36,0,0
aclnnInplaceCopy,,,3.91,3.91,1.36,1.36,0,0
aten::square,"1,6,1,128",,1.43,29.46,0,1.6,0,0
aten::pow,"1,6,1,128;
",,2.25,28.03,0,1.6,0,0
aten::pow,"1,6,1,128;
",,13.45,25.78,0,1.6,0,0
aten::result_type,"1,6,1,128;
",,1.67,1.67,0,0,0,0
empty_tensor,,,4.12,4.12,0,0,0,0
aclnnPowTensorScalar,,,6.54,6.54,1.6,1.6,0,0
aten::mean,"1,6,1,128;
;
;
",,14.98,21.88,0,4.42025,0,0
empty_tensor,,,3.68,3.68,0,0,0,0
aclnnMean,,,3.22,3.22,4.42025,4.42025,0,0
aten::add,"1,6,1,1;
;
",,14.96,26.47,0,1.38,0,0
empty_tensor,,,4.63,4.63,0,0,0,0
aten::item,,,0.93,3.88,0,0,0,0
aten::_local_scalar_dense,,,2.95,2.95,0,0,0,0
aclnnAdds,,,3.0,3.0,1.38,1.38,0,0
aten::rsqrt,"1,6,1,1",,1.24,18.76,0,1.22,0,0
aten::rsqrt,"1,6,1,1",,8.59,17.52,0,1.22,0,0
empty_tensor,,,5.64,5.64,0,0,0,0
aclnnRsqrt,,,3.29,3.29,1.22,1.22,0,0
aten::mul,"1,6,1,128;
1,6,1,1",,10.48,21.4,0,2.24,0,0
empty_tensor,,,4.91,4.91,0,0,0,0
aclnnMul,,,6.01,6.01,2.24,2.24,0,0
aten::to,"1,6,1,128;
;
;
;
",,3.24,32.68,0,1.12,0,0
aten::_to_copy,"1,6,1,128;
;
;
;
;
;
",,5.65,29.44,0,1.12,0,0
aten::empty_strided,";
;
;
;
;
",,6.41,8.53,0,0,0,0
empty_tensor,,,2.12,2.12,0,0,0,0
aten::copy_,"1,6,1,128;
1,6,1,128;
",,10.11,15.26,0,1.12,0,0
aclnnInplaceCopy,,,5.15,5.15,1.12,1.12,0,0
aten::mul,"128;
1,6,1,128",,10.02,16.42,0,3.62,0,0
empty_tensor,,,3.3,3.3,0,0,0,0
aclnnMul,,,3.1,3.1,3.62,3.62,0,0
aten::transpose,"1,6,1,128;
;
",,2.56,5.28,0,0,0,0
aten::as_strided,"1,6,1,128;
;
;
",,2.72,2.72,0,0,0,0
aten::transpose,"1,6,1,128;
;
",,2.05,4.24,0,0,0,0
aten::as_strided,"1,6,1,128;
;
;
",,2.19,2.19,0,0,0,0
aten::unsqueeze,"1,6,128;
",,2.1,3.81,0,0,0,0
aten::as_strided,"1,6,128;
;
;
",,1.71,1.71,0,0,0,0
aten::unsqueeze,"1,6,128;
",,1.45,3.79,0,0,0,0
aten::as_strided,"1,6,128;
;
;
",,2.34,2.34,0,0,0,0
aten::mul,"1,8,6,128;
1,1,6,128",,12.55,19.75,0,26.220499999999998,0,0
empty_tensor,,,3.18,3.18,0,0,0,0
aclnnMul,,,4.02,4.02,26.220499999999998,26.220499999999998,0,0
aten::chunk,"1,8,6,128;
;
",,22.49,47.26,0,0,0,0
aten::split,"1,8,6,128;
;
",,6.05,24.77,0,0,0,0
aten::narrow,"1,8,6,128;
;
;
",,5.38,12.79,0,0,0,0
aten::slice,"1,8,6,128;
;
;
;
",,3.05,7.41,0,0,0,0
aten::as_strided,"1,8,6,128;
;
;
",,4.36,4.36,0,0,0,0
aten::narrow,"1,8,6,128;
;
;
",,1.73,5.93,0,0,0,0
aten::slice,"1,8,6,128;
;
;
;
",,2.11,4.2,0,0,0,0
