Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::empty,";
;
;
;
;
",,22.03,69.23,0,0,0,0
empty_tensor,,,47.2,47.2,0,0,0,0
c10d::barrier,"1;
;
;
;
",,137.78,282.48,0,16792.015,0,0
aten::ones,";
;
;
;
",,88.27,117.97,0,1.2,0,0
empty_tensor,,,7.26,7.26,0,0,0,0
aclnnInplaceOne,,,22.44,22.44,1.2,1.2,0,0
record_event,,,7.08,7.08,0.02,0.02,0,0
wait_event,,,4.25,4.25,0.02,0.02,0,0
HcclAllreduce,1,,5.83,8.51,0,16790.755,0,0
HcclAllreduce,,,2.68,2.68,16790.755,16790.755,0,0
record_event,,,4.3,4.3,0.0,0.0,0,0
record_event,,,2.59,2.59,0.02,0.02,0,0
wait_event,,,2.8,2.8,16040.7005,16040.7005,0,0
destroy_event,,,18.79,18.79,0,0,0,0
aten::empty,";
;
;
;
;
",,14.01,14.01,0,0,0,0
aten::to,"3;
;
;
;
;
",,3.59,85.67,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,10.31,82.08,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,14.55,23.74,0,0,0,0
empty_tensor,,,9.19,9.19,0,0,0,0
aten::copy_,"3;
3;
",,48.03,48.03,0,0,0,0
aten::lift_fresh,3,,2.94,2.94,0,0,0,0
aten::detach_,3,,0.94,0.94,0,0,0,0
c10d::broadcast_,";
;
;
;
;
",,58.07,95.88,0,618.973,0,0
record_event,,,12.13,12.13,0.02,0.02,0,0
wait_event,,,7.4,7.4,4.18,4.18,0,0
HcclBroadcast,3,,6.13,8.42,0,614.733,0,0
HcclBroadcast,,,2.29,2.29,614.733,614.733,0,0
record_event,,,7.62,7.62,0.02,0.02,0,0
record_event,,,2.24,2.24,0.02,0.02,0,0
wait_event,,,2.56,2.56,63.82125,63.82125,0,0
destroy_event,,,1.57,1.57,0,0,0,0
aten::to,"3;
;
;
;
;
;
;
",,5.21,492.63,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,6.74,487.42,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,7.4,7.4,0,0,0,0
aten::copy_,"3;
3;
",,473.28,473.28,0,0,0,0
aten::resolve_conj,3,,3.57,3.57,0,0,0,0
aten::resolve_neg,3,,1.04,1.04,0,0,0,0
minigpt::decode_phase,,,50.34,1922.42,0,2334.50675,0,0
minigpt::decode_control,,,295.46,1872.08,0,2334.50675,0,0
aten::zeros,";
;
;
;
",,10.52,63.24,0,1.38,0,0
empty_tensor,,,11.63,11.63,0,0,0,0
aten::zero_,3,,32.68,41.09,0,1.38,0,0
aclnnInplaceZero,,,8.41,8.41,1.38,1.38,0,0
c10d::broadcast_,";
;
;
;
;
",,33.09,51.37,0,404.6285,0,0
record_event,,,6.09,6.09,0.02,0.02,0,0
wait_event,,,4.27,4.27,0.02,0.02,0,0
HcclBroadcast,3,,2.21,3.48,0,404.5485,0,0
HcclBroadcast,,,1.27,1.27,404.5485,404.5485,0,0
record_event,,,2.38,2.38,0.02,0.02,0,0
record_event,,,2.06,2.06,0.02,0.02,0,0
wait_event,,,1.97,1.97,98.562,98.562,0,0
destroy_event,,,1.94,1.94,0,0,0,0
aten::to,"3;
;
;
;
;
;
;
",,3.33,350.18,0,0,0,0
aten::_to_copy,"3;
;
;
;
;
;
",,5.74,346.85,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,4.78,4.78,0,0,0,0
aten::copy_,"3;
3;
",,336.33,336.33,0,0,0,0
aten::resolve_conj,3,,2.0,2.0,0,0,0,0
aten::resolve_neg,3,,0.62,0.62,0,0,0,0
aten::empty,";
;
;
;
;
",,3.63,3.63,0,0,0,0
aten::to,"1;
;
;
;
;
",,2.25,43.74,0,0,0,0
aten::_to_copy,"1;
;
;
;
;
;
",,3.43,41.49,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,8.41,12.27,0,0,0,0
empty_tensor,,,3.86,3.86,0,0,0,0
aten::copy_,"1;
1;
",,25.79,25.79,0,0,0,0
aten::lift_fresh,1,,1.0,1.0,0,0,0,0
aten::detach_,1,,1.08,1.08,0,0,0,0
c10d::allreduce_,";
;
;
;
;
",,32.07,51.39,0,810.8567499999999,0,0
record_event,,,6.4,6.4,0.02,0.02,0,0
wait_event,,,2.07,2.07,7.42025,7.42025,0,0
HcclAllreduce,1,,3.4,5.99,0,803.3765,0,0
HcclAllreduce,,,2.59,2.59,803.3765,803.3765,0,0
record_event,,,2.86,2.86,0.02,0.02,0,0
record_event,,,2.0,2.0,0.02,0.02,0,0
wait_event,,,1.98,1.98,392.36775,392.36775,0,0
destroy_event,,,1.15,1.15,0,0,0,0
aten::item,1,,3.53,571.74,0,0,0,0
aten::_local_scalar_dense,1,,568.21,568.21,0,0,0,0
aten::zeros,";
;
;
;
",,4.99,33.02,0,0,0,0
empty_tensor,,,4.17,4.17,0,0,0,0
aten::zero_,"0,3",,18.57,23.86,0,0,0,0
aclnnInplaceZero,,,5.29,5.29,0,0,0,0
aten::to,"0,3;
;
;
;
;
;
;
",,3.25,12.55,0,0,0,0
aten::_to_copy,"0,3;
;
;
;
;
;
",,4.68,9.3,0,0,0,0
aten::empty_strided,";
;
;
;
;
",,2.99,2.99,0,0,0,0
aten::copy_,"0,3;
0,3;
",,1.63,1.63,0,0,0,0
aten::resolve_conj,"0,3",,1.09,1.09,0,0,0,0
aten::resolve_neg,"0,3",,0.61,0.61,0,0,0,0
aten::empty,";
;
;
;
;
",,3.34,3.34,0,0,0,0
aten::to,"1;
;
;
;
;
",,1.86,42.02,0,0,0,0
aten::_to_copy,"1;
;
;
;
;
;
",,3.13,40.16,0,0,0,0
